sample_id,cluster_id,cluster_color,tsne_x,tsne_y
LS-15374_S74_E1-50,15,#3C3D73,-7.77958521217177,17.1501943993483
LS-15374_S75_E1-50,4,#DD6091,8.49596713359581,19.7604958209669
LS-15374_S76_E1-50,20,#B3128A,-5.95055680489166,28.3567923605668
LS-15374_S77_E1-50,6,#FFA388,25.255787417486,32.146460326838
LS-15374_S78_E1-50,4,#DD6091,15.783200812153,16.3469484212064
LS-15374_S79_E1-50,103,#665C47,9.2719308607296,-41.0558713997757
LS-15374_S80_E1-50,16,#B09FFF,-17.4453315460142,44.0491643206013
LS-15374_S90_E1-50,18,#756FB3,-23.3567647484397,25.6000685751307
LS-15374_S91_E1-50,47,#E62A5D,42.9575378724506,-14.5675700885253
LS-15374_S92_E1-50,28,#FF9F2C,7.42936409068527,-27.1400465568141
LS-15374_S93_E1-50,37,#802600,29.0651305587596,-30.6867337350886
LS-15374_S94_E1-50,103,#665C47,10.5112181759687,-47.1767439098102
LS-15374_S95_E1-50,47,#E62A5D,45.5057933491481,-13.029128757386
LS-15374_S96_E1-50,45,#BC2B11,35.2828584058755,-1.97200246565251
LS-15375_S01_E1-50,69,#A19922,-18.9470897033489,-1.59882342984373
LS-15375_S02_E1-50,69,#A19922,-23.3391063920901,-8.0548426873826
LS-15375_S03_E1-50,69,#A19922,-22.2215588599193,-7.71376519182158
LS-15375_S04_E1-50,70,#C2E32C,-35.1839611201801,-7.265288343668
LS-15375_S05_E1-50,70,#C2E32C,-30.8879905247449,-2.83472157392506
LS-15375_S06_E1-50,69,#A19922,-26.7993640977695,-3.63102407671273
LS-15375_S07_E1-50,69,#A19922,-18.0384442779567,-6.86643178702704
LS-15375_S08_E1-50,69,#A19922,-20.938442399958,-4.30830747881544
LS-15375_S09_E1-50,72,#5100FF,-8.31045324117127,-14.9832851786535
LS-15375_S10_E1-50,69,#A19922,-26.0050062391205,-10.1703157817543
LS-15375_S11_E1-50,69,#A19922,-27.6792821955073,-6.35114731491707
LS-15375_S12_E1-50,90,#74CAFF,-42.6941134371256,-23.0153189308911
LS-15375_S13_E1-50,90,#74CAFF,-42.9836395307576,-23.8011897145241
LS-15375_S14_E1-50,70,#C2E32C,-34.2604058995434,-6.24429119030264
LS-15375_S15_E1-50,91,#69A8E6,-34.6948193233354,-25.1218023657435
LS-15375_S16_E1-50,69,#A19922,-17.7066781053447,-1.54869668634738
LS-15375_S17_E1-50,70,#C2E32C,-29.4774094756613,-1.34940580657994
LS-15375_S18_E1-50,91,#69A8E6,-37.7530196793044,-27.5064093850945
LS-15375_S19_E1-50,70,#C2E32C,-34.5805406669084,-6.43821105353882
LS-15375_S20_E1-50,90,#74CAFF,-39.1219725097498,-26.6512030886284
LS-15375_S21_E1-50,69,#A19922,-19.6607347695747,-8.69494310819626
LS-15375_S22_E1-50,70,#C2E32C,-36.8384510663149,-3.88549296926646
LS-15375_S23_E1-50,91,#69A8E6,-30.9789630062828,-25.2267848086104
LS-15375_S24_E1-50,91,#69A8E6,-35.62749584764,-24.9557229726839
LS-15375_S25_E1-50,69,#A19922,-28.5931616497505,-5.42041244133157
LS-15375_S26_E1-50,69,#A19922,-19.9038571992706,-5.14027036514714
LS-15375_S27_E1-50,69,#A19922,-15.7708831490723,-1.36276324734583
LS-15375_S28_E1-50,91,#69A8E6,-36.6996406577145,-21.2373405025296
LS-15375_S29_E1-50,69,#A19922,-33.052140043409,-4.79650174692999
LS-15375_S30_E1-50,70,#C2E32C,-34.4458400956275,-6.39308409170885
LS-15375_S31_E1-50,91,#69A8E6,-35.7112974621991,-22.2538376571265
LS-15375_S32_E1-50,69,#A19922,-17.1784012046531,-4.631603251466
LS-15375_S33_E1-50,86,#74A0FF,-30.4484757529443,-18.4720642105684
LS-15375_S34_E1-50,69,#A19922,-15.0433983991956,-2.47738590318076
LS-15375_S35_E1-50,91,#69A8E6,-32.0644350202011,-24.2728021863559
LS-15375_S36_E1-50,69,#A19922,-24.1304364438302,-1.06252436708257
LS-15375_S37_E1-50,69,#A19922,-24.4893266957681,-3.35773139735901
LS-15375_S38_E1-50,69,#A19922,-19.7235325392179,-6.19537149298438
LS-15375_S39_E1-50,70,#C2E32C,-27.659116963749,-11.6309118439295
LS-15375_S40_E1-50,70,#C2E32C,-33.81414058178,-10.5650745756823
LS-15375_S41_E1-50,86,#74A0FF,-28.9407911684111,-26.027452025548
LS-15375_S42_E1-50,91,#69A8E6,-35.6206837901873,-25.0893966761617
LS-15375_S43_E1-50,69,#A19922,-21.0355085860772,-5.56999937167973
LS-15375_S44_E1-50,70,#C2E32C,-31.6767271307379,-8.19446080872914
LS-15375_S45_E1-50,69,#A19922,-16.6466958530834,-0.199570545695472
LS-15375_S46_E1-50,69,#A19922,-15.4556439508456,-9.21919526135191
LS-15375_S47_E1-50,69,#A19922,-15.6419408158904,-2.17122772386156
LS-15375_S48_E1-50,90,#74CAFF,-39.0195626889276,-21.3375807163538
LS-15375_S49_E1-50,69,#A19922,-26.407497264688,-7.63080865232683
LS-15375_S50_E1-50,89,#5C89CC,-35.9427043315315,-32.3056277556815
LS-15375_S51_E1-50,90,#74CAFF,-36.862962498797,-23.879537386405
LS-15375_S52_E1-50,69,#A19922,-23.11089950394,-7.94185224858354
LS-15375_S53_E1-50,69,#A19922,-22.4132089641185,-4.69112173682767
LS-15375_S54_E1-50,70,#C2E32C,-31.4363814791665,-8.93491833922106
LS-15375_S55_E1-50,69,#A19922,-19.9314209821192,-1.41457125774192
LS-15375_S56_E1-50,69,#A19922,-19.001432305393,-0.872632110087235
LS-15375_S57_E1-50,86,#74A0FF,-30.3910143510176,-18.1537066462337
LS-15375_S58_E1-50,90,#74CAFF,-40.0221988025588,-24.7483330111055
LS-15375_S59_E1-50,69,#A19922,-24.1678052744708,-3.87840473015766
LS-15375_S60_E1-50,92,#578EBF,-30.9898255316888,-25.2614371054695
LS-15375_S61_E1-50,91,#69A8E6,-33.4690011241438,-25.4864325462138
LS-15375_S62_E1-50,89,#5C89CC,-35.195039702567,-34.2489163033873
LS-15375_S63_E1-50,70,#C2E32C,-31.0209665424998,-3.94533158462184
LS-15375_S64_E1-50,91,#69A8E6,-33.9261127390121,-19.9482935193958
LS-15375_S65_E1-50,90,#74CAFF,-38.4397829064763,-19.1170731548645
LS-15375_S66_E1-50,89,#5C89CC,-36.6362581618206,-22.6888539557509
LS-15375_S68_E1-50,70,#C2E32C,-34.5354772067676,-6.44595042036937
LS-15375_S69_E1-50,69,#A19922,-15.8285698046329,-3.18779516884754
LS-15375_S70_E1-50,69,#A19922,-17.7011264750114,-2.01145323860608
LS-15375_S71_E1-50,91,#69A8E6,-35.8351330708806,-22.0384431076006
LS-15375_S72_E1-50,70,#C2E32C,-34.3000502937033,-6.5076960763747
LS-15375_S73_E1-50,69,#A19922,-28.4819584938943,-4.58617389920226
LS-15375_S74_E1-50,92,#578EBF,-28.3881965234583,-32.1589515948445
LS-15375_S75_E1-50,69,#A19922,-15.3392929181555,-4.78679669398927
LS-15375_S76_E1-50,70,#C2E32C,-31.1913560785072,-4.59588247382255
LS-15375_S77_E1-50,69,#A19922,-15.1881071155479,-2.96622422922604
LS-15375_S78_E1-50,90,#74CAFF,-38.3869767770531,-20.311824076996
LS-15375_S79_E1-50,72,#5100FF,-8.34721349719399,-14.968323508623
LS-15375_S80_E1-50,69,#A19922,-17.3742047440241,-2.01942596985357
LS-15375_S81_E1-50,69,#A19922,-15.1874145981377,-2.8371709850083
LS-15375_S82_E1-50,69,#A19922,-15.320138451882,-3.73139282806547
LS-15375_S83_E1-50,70,#C2E32C,-33.3060150616149,-5.99123318548587
LS-15375_S84_E1-50,69,#A19922,-17.9765654280392,-0.771469449892152
LS-15375_S85_E1-50,69,#A19922,-15.1810523644791,-3.23605634585396
LS-15375_S86_E1-50,89,#5C89CC,-32.6277992809251,-33.1818584455744
LS-15375_S87_E1-50,90,#74CAFF,-38.2288197582937,-18.3788159702952
LS-15375_S88_E1-50,69,#A19922,-16.9817971066668,-2.83201806943685
LS-15376_S09_E1-50,51,#A6E6A9,-5.38922538748429,-45.1517540815511
LS-15376_S10_E1-50,51,#A6E6A9,-5.21603111548023,-43.5348265458959
LS-15376_S11_E1-50,52,#7AE6AB,-8.46889279843368,-33.5302254055979
LS-15376_S12_E1-50,51,#A6E6A9,-4.15839217759378,-45.2954966530449
LS-15376_S13_E1-50,51,#A6E6A9,-6.31540866587697,-43.7186762146771
LS-15376_S14_E1-50,52,#7AE6AB,-11.4502612888748,-37.9051209084412
LS-15376_S15_E1-50,51,#A6E6A9,-6.44507713815692,-43.4051035872021
LS-15376_S16_E1-50,51,#A6E6A9,-4.93857274583519,-48.3853390616701
LS-15376_S17_E1-50,69,#A19922,-21.4169816594568,-11.3488312359538
LS-15376_S18_E1-50,70,#C2E32C,-33.6685694996726,-6.01419121772543
LS-15376_S19_E1-50,69,#A19922,-21.8080554501324,-2.73134021710074
LS-15376_S20_E1-50,69,#A19922,-23.6825382215917,-8.15920143096948
LS-15376_S21_E1-50,69,#A19922,-19.3510561160705,-13.3941871777054
LS-15376_S22_E1-50,70,#C2E32C,-32.6811224233036,-8.07553621803064
LS-15376_S23_E1-50,70,#C2E32C,-37.865623014318,-9.16605487015553
LS-15376_S24_E1-50,70,#C2E32C,-36.8864423898692,-9.1220375013099
LS-15376_S25_E1-50,92,#578EBF,-31.0251212323615,-25.265945596496
LS-15376_S26_E1-50,69,#A19922,-18.4814753419517,-7.67054536305492
LS-15376_S28_E1-50,71,#96E32C,-37.9164482754098,-8.99592947474088
LS-15376_S29_E1-50,69,#A19922,-22.5515329917762,-7.78627455183709
LS-15376_S30_E1-50,69,#A19922,-25.2452415871997,-5.39018094003358
LS-15376_S31_E1-50,70,#C2E32C,-27.799095170135,-9.73509121516884
LS-15376_S32_E1-50,69,#A19922,-15.4445265167017,-9.11740252531091
LS-15376_S33_E1-50,69,#A19922,-17.7274340995365,-4.30383742706113
LS-15376_S34_E1-50,69,#A19922,-19.6135541253415,-5.14642338480233
LS-15376_S35_E1-50,69,#A19922,-16.9076962626051,-5.31769630028699
LS-15376_S36_E1-50,69,#A19922,-28.3775859012295,-5.42486281453573
LS-15376_S37_E1-50,69,#A19922,-28.500599570224,-6.64095171187767
LS-15376_S38_E1-50,69,#A19922,-27.4620210005607,-2.5834133287693
LS-15376_S39_E1-50,69,#A19922,-26.9361267257443,-1.46001878544472
LS-15376_S41_E1-50,91,#69A8E6,-36.2732767545052,-21.6044486177668
LS-15376_S42_E1-50,70,#C2E32C,-31.0969150616792,-9.44601246222036
LS-15376_S43_E1-50,69,#A19922,-20.4627731050665,-7.95873037097468
LS-15376_S44_E1-50,69,#A19922,-21.9726989652582,-6.36194546456842
LS-15376_S45_E1-50,89,#5C89CC,-30.8739121460165,-33.807250727844
LS-15376_S46_E1-50,91,#69A8E6,-36.3069478326865,-22.0808799294236
LS-15376_S47_E1-50,69,#A19922,-22.4396191606156,-6.20326821535965
LS-15376_S48_E1-50,69,#A19922,-21.800895864834,-7.75553323850155
LS-15376_S49_E1-50,90,#74CAFF,-39.8543396847334,-24.7701955330642
LS-15376_S50_E1-50,69,#A19922,-22.181210703513,-7.82427604707522
LS-15376_S51_E1-50,90,#74CAFF,-42.1791452846069,-23.3708890595779
LS-15376_S53_E1-50,70,#C2E32C,-34.8088485723248,-10.6746730153331
LS-15376_S54_E1-50,70,#C2E32C,-35.4976279407829,-10.1255330381918
LS-15376_S55_E1-50,69,#A19922,-19.9084876056035,-1.82136700795956
LS-15376_S56_E1-50,69,#A19922,-24.0667282900695,-3.72016693823452
LS-15376_S57_E1-50,33,#BF480D,18.5091796087827,-12.5576634490721
LS-15376_S58_E1-50,5,#FF7290,21.3472552650495,13.8890660693256
LS-15376_S59_E1-50,103,#665C47,7.4336449940344,-40.3350609993239
LS-15376_S60_E1-50,3,#E67B73,10.4414582489639,24.1473426831275
LS-15376_S61_E1-50,5,#FF7290,19.8719514214323,16.5397817847051
LS-15376_S62_E1-50,103,#665C47,10.3995560826754,-47.0689020879801
LS-15376_S63_E1-50,5,#FF7290,17.0930595243143,19.239910932254
LS-15376_S64_E1-50,5,#FF7290,16.7676555075998,16.616314661526
LS-15376_S65_E1-50,1,#DDACC9,14.9631508931336,29.1306594546788
LS-15376_S66_E1-50,20,#B3128A,-9.31221566029035,30.3434807118161
LS-15376_S67_E1-50,34,#804811,19.7126733800235,-10.6837702083951
LS-15376_S68_E1-50,14,#7779BF,-6.21052135386367,15.2587618393978
LS-15376_S69_E1-50,21,#FF00B3,-9.92949998061096,23.4750077244273
LS-15376_S70_E1-50,115,#4C6647,51.1509721988212,17.3838497224203
LS-15376_S71_E1-50,10,#6C00BF,7.77189344078661,35.2440152262009
LS-15376_S72_E1-50,25,#992E81,-0.791158462356231,24.4520512205519
LS-15376_S73_E1-50,16,#B09FFF,-22.4057649733522,38.1483505809329
LS-15376_S74_E1-50,40,#C11331,26.2799424026031,-25.635386656797
LS-15376_S76_E1-50,27,#FF8011,4.51475005151748,-19.8694794219331
LS-15376_S77_E1-50,18,#756FB3,-22.9034991903768,25.298286900971
LS-15376_S78_E1-50,43,#ED4C50,39.5041502743405,-19.6365342415007
LS-15376_S79_E1-50,45,#BC2B11,33.7276268838032,-11.3102151984648
LS-15376_S80_E1-50,28,#FF9F2C,5.22611101077793,-20.9791521276202
LS-15376_S81_E1-50,37,#802600,29.486960976536,-33.8695918740826
LS-15376_S82_E1-50,40,#C11331,24.8152097213862,-26.4953087087889
LS-15376_S83_E1-50,28,#FF9F2C,3.72969098557854,-21.1581780253741
LS-15376_S84_E1-50,28,#FF9F2C,9.41351791672389,-24.5596839105884
LS-15376_S85_E1-50,16,#B09FFF,-21.5371779729645,42.7695638937176
LS-15376_S86_E1-50,27,#FF8011,5.49136200661517,-22.666278306997
LS-15376_S87_E1-50,30,#FFDF11,10.7172710912735,-18.8887219388191
LS-15376_S88_E1-50,45,#BC2B11,41.6667588815491,-4.84680538808774
LS-15376_S89_E1-50,45,#BC2B11,42.0306175651864,-6.86061796915226
LS-15376_S90_E1-50,37,#802600,31.8288948535902,-34.7298074035837
LS-15376_S91_E1-50,16,#B09FFF,-22.80734505674,42.2512700202988
LS-15376_S92_E1-50,9,#A700FF,3.4545127532868,39.7758314666204
LS-15376_S93_E1-50,21,#FF00B3,-13.9372471551929,22.9527528576103
LS-15376_S95_E1-50,8,#C77963,28.6059932133869,42.5968597424682
LS-15376_S96_E1-50,37,#802600,26.6700495631841,-32.209348062646
LS-15378_S01_E1-50,66,#005C07,1.3715360633968,7.78655580415463
LS-15378_S02_E1-50,63,#00A79D,18.4550452011464,-1.32949828755409
LS-15378_S03_E1-50,81,#4A8044,31.1343905933103,-44.1146399686145
LS-15378_S04_E1-50,62,#0094C2,6.98045422016517,-14.6571846695615
LS-15378_S05_E1-50,83,#3D9946,1.44766536385463,48.1934616691426
LS-15378_S06_E1-50,63,#00A79D,19.1765862195392,-1.50167473119423
LS-15378_S07_E1-50,62,#0094C2,8.64398172908613,-10.10869685933
LS-15378_S08_E1-50,63,#00A79D,19.1490102428542,-1.44185787872507
LS-15378_S09_E1-50,63,#00A79D,8.99506275224203,-8.53158465018421
LS-15378_S10_E1-50,83,#3D9946,-0.316176678662419,48.8165042299154
LS-15378_S11_E1-50,63,#00A79D,11.5299828559538,0.579248288848504
LS-15378_S12_E1-50,63,#00A79D,5.40656670261348,-4.9577238859225
LS-15378_S13_E1-50,62,#0094C2,-0.0146165417691014,-14.0640327138177
LS-15378_S14_E1-50,63,#00A79D,13.3011853231875,-1.88639029470746
LS-15378_S15_E1-50,66,#005C07,0.897217791709001,9.034249231386
LS-15378_S16_E1-50,63,#00A79D,2.43788129186094,-7.59852938812644
LS-15378_S17_E1-50,4,#DD6091,18.0888592678968,16.3213383522578
LS-15378_S18_E1-50,63,#00A79D,16.8824909763845,-1.22499815664813
LS-15378_S19_E1-50,63,#00A79D,13.2077702284163,-6.5952119341838
LS-15378_S20_E1-50,64,#77D9B7,18.8408272555235,6.46536607898731
LS-15378_S21_E1-50,63,#00A79D,1.69907312401331,-4.31403661037197
LS-15378_S22_E1-50,62,#0094C2,3.33440696735576,-13.5724271324508
LS-15378_S23_E1-50,63,#00A79D,3.05388677154272,-5.0294307545577
LS-15378_S24_E1-50,64,#77D9B7,10.3544310866275,6.69352462283474
LS-15378_S25_E1-50,63,#00A79D,5.73402989918779,-2.75936853299549
LS-15378_S26_E1-50,63,#00A79D,11.6597087306459,0.736233445544076
LS-15378_S27_E1-50,63,#00A79D,5.40497622896588,-5.03750771291129
LS-15378_S28_E1-50,64,#77D9B7,9.28183220937787,8.04899364979206
LS-15378_S29_E1-50,63,#00A79D,19.021194440173,5.71419067194596
LS-15378_S30_E1-50,63,#00A79D,19.36306003277,-1.87988181042923
LS-15378_S31_E1-50,63,#00A79D,4.34126700897694,-5.16652706620586
LS-15378_S32_E1-50,59,#00A809,0.915050581574756,12.8296231997199
LS-15378_S33_E1-50,63,#00A79D,6.32782713760688,-4.88682062481513
LS-15378_S34_E1-50,63,#00A79D,6.25480206879415,-4.95370764938507
LS-15378_S35_E1-50,62,#0094C2,2.45022223365292,-10.1642499558764
LS-15378_S36_E1-50,63,#00A79D,10.678679545615,-8.57039456410509
LS-15378_S37_E1-50,62,#0094C2,-1.59197611461139,-11.6972782031072
LS-15378_S38_E1-50,63,#00A79D,5.49739205254661,-6.7166194965345
LS-15378_S39_E1-50,64,#77D9B7,5.40146725854228,4.28378601704844
LS-15378_S40_E1-50,63,#00A79D,6.58017809750705,-1.16383660570958
LS-15378_S41_E1-50,83,#3D9946,1.52856849699674,48.2910117413694
LS-15378_S42_E1-50,63,#00A79D,19.5444627033834,5.63941959229363
LS-15378_S43_E1-50,63,#00A79D,3.9840894687956,-0.748348053229028
LS-15378_S44_E1-50,62,#0094C2,-2.37826594038677,-12.8291403608921
LS-15378_S45_E1-50,64,#77D9B7,9.27235894266706,8.00713723932344
LS-15378_S46_E1-50,63,#00A79D,4.36894775877469,-2.4342203761122
LS-15378_S47_E1-50,62,#0094C2,4.64358985488304,-9.54445161981977
LS-15378_S48_E1-50,63,#00A79D,1.3211241693303,-1.07402206942458
LS-15378_S49_E1-50,62,#0094C2,5.5370136850795,-13.0998294347265
LS-15378_S50_E1-50,63,#00A79D,15.7551461869474,-2.13536507780977
LS-15378_S51_E1-50,33,#BF480D,20.4402074703872,-18.2160814955197
LS-15378_S52_E1-50,55,#ADE6A6,7.34086199426358,-15.3036441608645
LS-15378_S53_E1-50,63,#00A79D,6.51642824372265,-4.93961339886992
LS-15378_S54_E1-50,63,#00A79D,13.721758023289,-4.38146185098519
LS-15378_S55_E1-50,63,#00A79D,1.50687081312688,-5.37564011858014
LS-15378_S56_E1-50,63,#00A79D,6.26509082405643,-5.0136917653911
LS-15378_S57_E1-50,55,#ADE6A6,5.64981995418993,-15.8688809753485
LS-15378_S58_E1-50,66,#005C07,-1.08027850829214,7.12136754051716
LS-15378_S59_E1-50,63,#00A79D,14.6703444695069,-3.37962816924147
LS-15378_S60_E1-50,62,#0094C2,4.08677161782619,-7.5470012848414
LS-15378_S61_E1-50,63,#00A79D,14.5736659963767,1.86790500149522
LS-15378_S62_E1-50,62,#0094C2,7.00484292249873,-14.6094701341826
LS-15378_S63_E1-50,55,#ADE6A6,13.8980596699761,-9.17191433088332
LS-15378_S64_E1-50,63,#00A79D,16.4723505131216,7.38950998452002
LS-15378_S73_E1-50,63,#00A79D,15.7035335994994,0.527134296875034
LS-15378_S74_E1-50,63,#00A79D,15.3631731343217,8.53090609000667
LS-15378_S75_E1-50,62,#0094C2,9.38226469952484,-7.06079200396796
LS-15378_S76_E1-50,63,#00A79D,15.8460157041577,1.50669154365206
LS-15378_S77_E1-50,62,#0094C2,4.12994608124533,-12.0513693218236
LS-15378_S78_E1-50,63,#00A79D,17.2931664696497,-3.97442740431499
LS-15378_S79_E1-50,63,#00A79D,17.7088699819162,7.00795091922437
LS-15378_S80_E1-50,64,#77D9B7,11.2011574733587,7.9784910413694
LS-15378_S81_E1-50,62,#0094C2,5.25588196703776,-12.1004471147667
LS-15378_S82_E1-50,63,#00A79D,13.5978996478332,-3.83171949815721
LS-15378_S83_E1-50,62,#0094C2,6.78356612233703,-13.6837794848123
LS-15378_S84_E1-50,83,#3D9946,3.0795145289287,47.0195978978723
LS-15378_S85_E1-50,62,#0094C2,2.41035482795392,-7.30911776567699
LS-15378_S86_E1-50,63,#00A79D,15.4453725914752,0.927746459453501
LS-15378_S87_E1-50,63,#00A79D,7.61148189361965,-5.72510531274254
LS-15378_S88_E1-50,63,#00A79D,16.743815621982,4.14624094170417
LS-15378_S89_E1-50,62,#0094C2,3.71563462761425,-11.2218152554855
LS-15378_S90_E1-50,63,#00A79D,18.9877132365017,6.64881827318791
LS-15378_S91_E1-50,63,#00A79D,15.8296974158317,3.32561326177246
LS-15378_S92_E1-50,63,#00A79D,6.83472656492356,-1.06180951506922
LS-15378_S93_E1-50,63,#00A79D,14.151392986034,4.05293808044496
LS-15378_S94_E1-50,63,#00A79D,12.9252828973468,-3.53540195898951
LS-15378_S95_E1-50,62,#0094C2,5.08184531366163,-11.0513032604109
LS-15378_S96_E1-50,63,#00A79D,13.50530163648,-3.27016076640903
LS-15379_S01_E1-50,56,#00979D,-42.6518175615098,4.7342071444164
LS-15379_S02_E1-50,52,#7AE6AB,-8.19172060601627,-36.3571904269013
LS-15379_S03_E1-50,51,#A6E6A9,-3.35900668215039,-45.3867317891557
LS-15379_S04_E1-50,52,#7AE6AB,-11.9807320389705,-39.3175211644996
LS-15379_S05_E1-50,56,#00979D,-37.975319364029,4.05495317894685
LS-15379_S06_E1-50,56,#00979D,-42.1269023868572,0.779041359493305
LS-15379_S07_E1-50,52,#7AE6AB,-10.1558983916349,-33.5440064224905
LS-15379_S08_E1-50,52,#7AE6AB,-14.0511942763157,-37.3485156418945
LS-15379_S09_E1-50,52,#7AE6AB,-9.47125866921332,-32.4186088162156
LS-15379_S10_E1-50,52,#7AE6AB,-12.7505363844144,-41.4753774705087
LS-15379_S11_E1-50,51,#A6E6A9,-4.6785361459388,-46.4027144526416
LS-15379_S12_E1-50,56,#00979D,-38.7557860143858,5.83470177438337
LS-15379_S13_E1-50,52,#7AE6AB,-10.7006550824596,-33.0102423786784
LS-15379_S14_E1-50,52,#7AE6AB,-9.18137116868879,-37.6529136838655
LS-15379_S15_E1-50,50,#D9F077,-10.8515712273746,-46.776524145742
LS-15379_S16_E1-50,50,#D9F077,-11.104306563764,-46.8553603727762
LS-15379_S25_E1-50,51,#A6E6A9,-3.32386930861032,-45.064537153063696
LS-15379_S26_E1-50,52,#7AE6AB,-7.72039908995765,-36.1630785961694
LS-15379_S27_E1-50,51,#A6E6A9,-4.97085900952089,-47.0283980725431
LS-15379_S28_E1-50,51,#A6E6A9,-3.21908351212301,-45.7615568445367
LS-15379_S29_E1-50,50,#D9F077,-11.1621462083698,-46.983693633036
LS-15379_S30_E1-50,52,#7AE6AB,-11.7902438644075,-41.4188905681366
LS-15379_S31_E1-50,52,#7AE6AB,-10.8682946021506,-33.6215927158056
LS-15379_S32_E1-50,50,#D9F077,-12.9760410086997,-43.3181995572592
LS-15379_S33_E1-50,56,#00979D,-39.5483508549813,21.9133678516015
LS-15379_S34_E1-50,56,#00979D,-38.4906754381174,25.0186682807309
LS-15379_S35_E1-50,56,#00979D,-39.1393058538576,0.968258241328982
LS-15379_S36_E1-50,56,#00979D,-38.1492635166481,6.46661086956128
LS-15379_S37_E1-50,56,#00979D,-39.2082163730052,0.984925661435874
LS-15379_S38_E1-50,56,#00979D,-38.4856179926839,6.46687830659634
LS-15379_S39_E1-50,56,#00979D,-37.605590520451,12.4792497448463
LS-15379_S40_E1-50,56,#00979D,-42.8855156438157,13.9060938509405
LS-15379_S41_E1-50,56,#00979D,-42.7066587710931,12.3779152617893
LS-15379_S42_E1-50,56,#00979D,-40.1899202300685,13.9571205550504
LS-15379_S43_E1-50,56,#00979D,-42.8835230751646,11.8438534290148
LS-15379_S44_E1-50,59,#00A809,-24.5212734282259,9.01710282614975
LS-15379_S45_E1-50,56,#00979D,-43.6240758171704,10.3774237289996
LS-15379_S46_E1-50,56,#00979D,-38.3150918059057,6.30162996557812
LS-15379_S47_E1-50,56,#00979D,-41.3703175131082,5.14234920234509
LS-15379_S48_E1-50,57,#00DDC5,-34.0604404338264,14.7755591735102
LS-15379_S49_E1-50,56,#00979D,-44.5190131732804,8.58837131880731
LS-15379_S50_E1-50,56,#00979D,-40.9038219000975,13.7167649579103
LS-15379_S51_E1-50,56,#00979D,-38.8859140295813,25.4872325868821
LS-15379_S52_E1-50,56,#00979D,-45.2467558699969,7.37061542761849
LS-15379_S53_E1-50,56,#00979D,-47.080724568331,11.642195247811
LS-15379_S54_E1-50,56,#00979D,-40.0373924551598,14.2304897401342
LS-15379_S55_E1-50,56,#00979D,-44.9062863525952,9.23040907310038
LS-15379_S56_E1-50,56,#00979D,-45.5592372321649,10.2475505689975
LS-15379_S57_E1-50,56,#00979D,-35.7906141400619,14.9144047650316
LS-15379_S58_E1-50,56,#00979D,-44.108044946204,2.25109674472483
LS-15379_S59_E1-50,56,#00979D,-45.9799742850075,10.4118266099449
LS-15379_S60_E1-50,56,#00979D,-39.6623159074181,25.7168677920746
LS-15379_S61_E1-50,56,#00979D,-38.9205119420499,4.92654066381948
LS-15379_S62_E1-50,56,#00979D,-39.7650298489903,4.97171945917011
LS-15379_S63_E1-50,56,#00979D,-47.4271752857483,10.2002123463697
LS-15379_S64_E1-50,56,#00979D,-42.1478524292497,8.40752024971233
LS-15379_S65_E1-50,70,#C2E32C,-34.3445472386828,-5.87011299160984
LS-15379_S66_E1-50,86,#74A0FF,-30.2409842025909,-18.359064557177
LS-15379_S67_E1-50,69,#A19922,-19.5603495362766,-8.631753329771
LS-15379_S68_E1-50,91,#69A8E6,-36.3218727135948,-23.6634204564409
LS-15379_S69_E1-50,89,#5C89CC,-34.0541686871445,-33.8206600513206
LS-15379_S70_E1-50,69,#A19922,-25.4178169307762,-5.17896167382802
LS-15379_S71_E1-50,70,#C2E32C,-30.6942759234738,-7.86627222030899
LS-15379_S72_E1-50,70,#C2E32C,-31.3786648547726,-2.25229065929749
LS-15379_S73_E1-50,69,#A19922,-17.3002174567466,-2.10029900103628
LS-15379_S74_E1-50,69,#A19922,-19.7451625500543,-0.176862218192742
LS-15379_S75_E1-50,69,#A19922,-25.2346749645062,-5.33257112585977
LS-15379_S76_E1-50,69,#A19922,-15.4562722152744,-3.44061794478536
LS-15379_S77_E1-50,71,#96E32C,-39.6916925385163,-4.45137068367903
LS-15379_S78_E1-50,69,#A19922,-21.824241715312,-6.41914233176832
LS-15379_S79_E1-50,69,#A19922,-14.7410917208803,-3.58810058429278
LS-15379_S80_E1-50,86,#74A0FF,-30.392127275084,-17.2267769880793
LS-15379_S81_E1-50,90,#74CAFF,-40.3397535535961,-23.7554668201346
LS-15379_S82_E1-50,91,#69A8E6,-32.604428297133,-20.1920181636567
LS-15379_S83_E1-50,70,#C2E32C,-31.171856510388,-2.26976609877646
LS-15379_S84_E1-50,71,#96E32C,-37.7543423458134,-4.31929016679166
LS-15379_S85_E1-50,92,#578EBF,-28.0593546029361,-31.2636654578944
LS-15379_S86_E1-50,70,#C2E32C,-33.6243232467093,-10.4718238437685
LS-15379_S87_E1-50,91,#69A8E6,-38.9404911206637,-26.7645400874569
LS-15379_S88_E1-50,69,#A19922,-15.8822832858452,-1.79854494742059
LS-15379_S89_E1-50,92,#578EBF,-24.0664965033713,-26.5218363014853
LS-15379_S90_E1-50,70,#C2E32C,-29.6982563037214,-1.42403596332002
LS-15379_S91_E1-50,91,#69A8E6,-36.5395260685428,-24.0750662306836
